Event_Type,Score_Differential,Time_of_Event,Home_Away,Possession_Pre_Event,Shots_Pre_Event,Passes_Completed_Pre_Event,Opponent_Strength,Fatigue_Index,Crowd_Influence,Key_Player_Involved,Tactical_Shift,Momentum_Swing,Recent_Form,Event_Severity,Sub_Impact,Pressure_Index,Recovery_Probability
Yellow_Card_Own,-3,41.39467505859829,1,22.013550898835067,3,60,0.7254700954607506,0.5123778786554475,0.7176091476188868,0,0,-6.636102275085561,0.45234108300372866,0.26145838656883563,0.45581507766336304,0.33691652740235023,0
Missed_Chance,-1,26.860183683287296,0,48.977201792999935,1,59,0.5193470747248872,0.4859845029189006,0.553401954674377,1,0,7.298736975694568,0.3941966490196518,0.6988237596354823,0.1444207764605994,0.30570821612160076,0
Missed_Chance,-2,95.0,0,37.891837889055765,3,75,0.450960233062908,0.5257717050629881,0.48721210543674043,1,0,-11.68928693750499,0.36992798032233487,0.26024572100902826,0.15127041836375746,0.8511855481162856,0
Sub_Out,3,9.04743734290101,1,70.70643794032472,1,60,0.7162566057876503,0.6669809724054429,0.21049778097529753,1,0,9.259817016693294,0.8273875104042756,0.25604235173521944,0.6497488791634186,0.686750165885087,1
Red_Card_Own,0,46.1377081604528,1,56.129258367587255,3,63,0.5960765110646773,0.4006523735193217,0.4296447115185898,0,0,-13.61663908669371,0.46671549904198917,0.6972564046969772,0.5294091723639676,0.8042340865538906,0
Yellow_Card_Own,0,22.90535551625301,0,47.235977704579426,4,47,0.8536894071631023,0.7628172498327754,0.5844024609413979,1,0,-4.699803009196265,0.7335144116807137,0.6731161953588245,0.6539887889722036,0.40977072527862946,0
Sub_Out,-3,93.67460915637488,1,44.47612226325778,0,65,0.5885149783290509,0.6451519440558662,0.2538487026130301,1,1,-5.914182138640588,0.5567894158351498,0.2331818295599681,0.5807640917138888,0.9104334949794339,0
Red_Card_Own,1,35.529768348125344,0,49.83472881137379,2,63,0.9872302822334883,0.46149382656685656,0.475740385332529,1,0,-17.399921878584895,0.6815240884403502,0.5683822675495591,0.28148258618458893,0.8413274853101234,0
Goal_Conceded,-2,35.932860958050625,0,22.42632987275968,2,65,0.8551139147564248,0.6006917776867703,0.7960615708169578,0,1,-17.17861203782465,0.8569057177033257,0.5486146463248277,0.0853353457916177,0.9235872398382294,0
Yellow_Card_Opp,2,79.43337603807092,1,73.5676013852396,2,48,0.4346159328933173,0.8776672126110998,0.6299231823254405,0,0,12.527984025042407,0.8067647202259498,0.637351303762044,0.4406852563797164,0.5387672578602296,0
Crucial_Save,-1,36.17060989308012,0,79.89818934403749,2,58,0.7053236442137657,0.3122949174871164,0.5281225325009626,1,1,-1.0179475292394695,0.3413918354521427,0.7902757683494299,0.246393743580358,0.4929936366982724,0
Sub_In,0,53.81648622386875,1,30.889227491521922,7,61,0.7375723007284662,0.4197135845407375,0.519819730963446,1,1,2.463968621046785,0.8071215211675307,0.4262400380497553,0.297788393414273,0.40621200794674883,1
Yellow_Card_Opp,0,47.91862089267052,1,27.222977886477185,3,66,0.8171816264089586,0.5690281439419669,0.22625904935491667,1,0,4.778665588157691,0.5710941091684183,0.5462242268670483,0.29811581866084075,0.9510619555628979,1
Goal_Scored,2,67.56027761334266,0,28.614647806915713,6,62,0.698678078220255,0.6830638330678969,0.7743886624447618,0,1,11.259494481754661,0.5100874361279313,0.834194147488772,0.6555637351649489,0.42378044249048846,1
Yellow_Card_Opp,-2,28.748897806146033,0,59.66162349406203,3,61,0.6900661590487439,0.42733695977129116,0.756906596171026,1,0,8.2462526716876,0.703432755276977,0.938045112368455,0.04820369343481553,0.3835220635980535,1
Missed_Chance,1,47.6539863302118,1,59.686450307046485,4,61,0.6207631670065676,0.8588423690257179,0.609442826405268,1,1,-10.171237847204017,0.8701247238595489,0.9130583784399025,0.13517263302881688,0.4348747462907476,0
Goal_Conceded,0,95.0,1,70.87544973670467,3,70,0.5628768303395042,0.6855432074547854,0.25940698980893,1,1,-21.376458990418445,0.35648129855288246,0.5821047616752334,0.4255600097104595,1.0,0
Yellow_Card_Opp,-2,79.18866792525262,1,65.1095833055752,3,54,0.9677201271860406,0.8264591693738583,0.3247003380496629,0,1,6.557781933317912,0.7608462181501435,0.6166926376016815,0.6186306461208254,0.9226704644880166,0
Sub_Out,2,77.59299552436121,0,46.98138040216038,5,62,0.5905580017806231,0.49759075815019116,0.31034572152535117,1,1,7.717103307319452,0.42210481845477327,0.6232843537217275,0.6425598563089936,0.867639419547497,1
Sub_In,-3,92.50195443863188,1,56.77132169391913,1,74,0.4380527947481984,0.7973723605839778,0.5117470910607314,1,0,-1.993624486341044,0.5280816736961993,0.8949724557659879,0.3910850485604511,0.6942669870098993,0
Sub_In,1,67.83891016032345,0,61.297080222080474,4,76,0.5003708435760473,0.5269315301396678,0.32468232470119135,0,0,11.503143848219068,0.82429380975795,0.8719516055504006,0.024192853184077667,0.9957189755444062,1
Sub_In,-1,38.20965319183099,0,50.764188217113514,3,70,0.9143659816247738,0.451651063476723,0.6174803369265189,1,1,-2.3996170411959796,0.6274795104074037,0.4492260228362761,0.25401672403763176,0.34819784514541413,0
Red_Card_Opp,0,52.14310133295949,0,48.5390590670982,0,51,0.7519800754740305,0.8469932034982759,0.5271379315816335,1,1,1.0881200706802394,0.34047398877025575,0.33027975153762823,0.6431833045208752,0.9070341744751378,1
Red_Card_Own,-2,67.44550491219653,1,58.705846738559195,3,64,0.8672683296262393,0.35533108540731273,0.2105949062255933,1,0,-15.60453231141472,0.604829130082043,0.5031796491936813,0.3499608601811646,0.5993997031996382,0
Sub_Out,-3,87.60221103651804,0,53.448472938539226,3,58,0.8852689276838166,0.8657332776338427,0.646434342221391,0,1,-4.369247627804172,0.7737851409848546,0.43072510659952096,0.5086292954284389,0.6185856440938264,0
Sub_Out,-1,72.23650175502713,1,58.63653832015462,3,52,0.893941863526644,0.5751091235205634,0.31329724199236914,0,1,-4.2695865666737225,0.617328352659356,0.9606245798519277,0.18843539431464626,0.38931642555589635,0
Sub_Out,3,40.51072397928526,0,56.771286437801834,1,56,0.7303682246467653,0.8955752840915172,0.6949310718084063,1,0,2.0800052870077206,0.40013354338743135,0.41273254355092126,0.017504879235133917,0.32340308204767987,0
Crucial_Save,-2,65.79867692533806,1,63.15179363081928,2,63,0.506272357419463,0.6237567922410173,0.41302726227378744,0,1,16.282909580993184,0.5670246450345191,0.34496534538154844,0.40485213035975687,0.5216398282486032,0
Yellow_Card_Opp,-2,85.84808483691228,1,58.568210526972564,3,59,0.48893965134168504,0.7544929032493819,0.4031718079889819,1,1,5.838530745767478,0.8546072208237896,0.9195832500473724,0.5844867031054942,0.42239747317975046,1
Yellow_Card_Opp,-1,41.94925960916123,0,51.18454918623604,2,53,0.7443906522250674,0.3042426098028024,0.20709040146692634,1,1,5.364699122077475,0.6949223940564678,0.26918288348485686,0.6931880878230416,0.638337129249918,1
Sub_Out,-3,39.54451655819897,1,60.907808677063194,3,61,0.6199086122114059,0.598000091976099,0.7926373897538104,0,0,15.388658102414434,0.7379319039051537,0.4082128411411682,0.5926389754872108,0.40313136823764034,0
Sub_In,3,56.51823153755097,0,46.968917911125686,1,66,0.7348289447474604,0.7424720829708692,0.5672026035031184,0,1,5.571635070928772,0.7715619044696702,0.5512889552004707,0.3877960536247877,0.396549415551593,1
Sub_In,2,87.87377121715167,0,34.500273558356064,6,65,0.6990867065427189,0.7696962119750694,0.45363809971159447,0,1,-2.7079253981987526,0.3544160545160009,0.6760859025277457,0.4261093121603765,0.9138852888726945,0
Sub_Out,-3,72.0706093956024,0,20.085093208034927,0,80,0.7613188478185291,0.3948291495609588,0.2579728426768034,1,0,8.821637251719782,0.6489219355619784,0.46213831709864506,0.576914827909816,0.9449062909284862,0
Sub_Out,1,48.24575861559186,0,53.59784882875059,2,72,0.4192670744419392,0.5513825702296672,0.6194888384906101,1,0,-1.9161497709320197,0.5255491159111849,0.596987197536804,0.01386748777933131,0.9749513460115369,1
Red_Card_Opp,0,44.89714231661301,0,55.43931359651846,1,63,0.41970200837807403,0.5514431748716033,0.36963828199516335,1,0,12.558854351624952,0.3834954982032583,0.3590649491444852,0.6661510437361251,0.7763517100117383,1
Yellow_Card_Own,-1,51.43379805170664,0,78.32293788654286,1,49,0.8329571025091053,0.3621844850994335,0.7929684910253174,1,0,-0.9513159294830285,0.4216257349824143,0.6594192961803884,0.371854872093762,0.8397115533571085,0
Goal_Scored,2,95.0,0,41.68870004565653,4,56,0.5158763462936319,0.5658273046148801,0.770328415489594,0,0,8.133105247544554,0.7686962842348407,0.5262534466237276,0.6664365711429445,0.8850493286698404,1
Yellow_Card_Opp,3,44.36590176801497,1,43.6479945696987,2,62,0.7913190773152339,0.7842557752176034,0.6411780072816733,1,1,-3.7545835633735494,0.39689346317386365,0.8794077498147603,0.5351627166065819,0.7612454413844651,1
Goal_Scored,-1,24.17405984534415,0,32.107974880531415,2,62,0.7279455464748728,0.4801084425713922,0.7826431581697815,0,1,12.172705318827413,0.4874511643330316,0.5325873067109219,0.10662237503029094,0.5311701732917704,0
Yellow_Card_Own,-1,95.0,0,24.232057714239314,2,52,0.9890766828427741,0.5595447131363299,0.2633803174722577,1,1,-7.159798153072678,0.47092400295784886,0.5550523343056402,0.11568187024773914,0.7094708989034668,0
Yellow_Card_Opp,-3,11.570684917460655,1,66.36826957170443,6,43,0.9012435273298374,0.8765752110372858,0.3679492163219271,1,1,6.317331911710465,0.3291782183487406,0.67373999147393,0.2475521832088993,0.46609131501070505,0
Red_Card_Own,0,58.00601932191089,1,34.980863860359506,1,51,0.6478807127988097,0.3190248455349373,0.35194597327470745,0,1,-12.843535935053687,0.5772950695436152,0.29853600326155316,0.1847916153550581,0.8882898359834739,0
Yellow_Card_Opp,1,24.71721904924767,0,56.53429166180228,6,66,0.769847692055899,0.6549130607372134,0.2432075950755815,0,0,-12.39163396730067,0.7595579053015253,0.32543614136502486,0.30750913150826836,0.7872680668007888,0
Goal_Scored,-2,95.0,0,61.26638213272889,3,51,0.4703736743352832,0.7460616550665775,0.7833359587828737,1,0,15.669876206197237,0.3132915796493398,0.8321901977817923,0.4227327096127729,0.6190570344683061,1
Goal_Scored,-2,69.02021178249731,0,48.27420123749886,2,57,0.6318316257774286,0.7565294604187072,0.23598445198813633,0,0,38.35374241247409,0.3675308702879377,0.41873502331163764,0.3056056496407192,0.3205835540263169,1
Sub_Out,-1,74.6902561257281,1,72.5811267816315,5,62,0.8403326446539245,0.7295628149304267,0.7140133423965977,1,0,-2.534008599882374,0.7321120077585408,0.7477575431427648,0.03949440929505314,0.48634305930371813,0
Red_Card_Opp,0,59.71774507616736,0,46.627690458783725,6,45,0.7736029504771922,0.7358708660810619,0.6608968547461036,1,1,14.143159986305749,0.6561485944037482,0.2779415759817617,0.6829421306056315,0.8102282451880347,1
Goal_Scored,3,69.43582703022865,1,37.094517382505906,1,58,0.6906827946264147,0.3354075994038299,0.4255202524828757,1,0,17.835147059297842,0.7291485684292092,0.8574773282544106,0.2975854939409447,0.658671064566516,1
Yellow_Card_Opp,3,20.16243351005486,0,73.76093137769735,2,61,0.5059174624316015,0.6204819714817997,0.2112844175778794,1,1,-8.609753846512696,0.43806237292628314,0.9905824887351657,0.5957525030252043,0.604872746137715,1
Sub_In,2,11.622765816292732,0,71.69385705499738,7,58,0.8818875556945268,0.7697814429943537,0.20365754298912173,0,1,3.981631665745075,0.782261269978443,0.4989527561662275,0.05176800458280649,0.5195755805459354,1
Goal_Conceded,-3,95.0,1,29.84239682458478,8,51,0.5638999626469462,0.35643902942239775,0.322396304416354,0,0,-14.843128852046302,0.587922636066166,0.6044240815319173,0.5670454158016773,0.7248522814039167,0
Yellow_Card_Opp,0,62.62088572376993,0,21.557661101235258,3,60,0.8922874489971457,0.30722995343212073,0.4963259480202759,0,1,1.0304063939714254,0.6661811845073143,0.5541695838718419,0.12138324639791348,0.9764697697601823,0
Goal_Scored,0,58.592551641978424,0,25.39913338097724,4,65,0.7669654376769961,0.7887370989597949,0.4747459869110909,0,0,-0.027643151964523938,0.35529205032050176,0.9153501989112189,0.47558346009787344,0.9307865503082542,0
Goal_Scored,-3,77.67637876987719,0,37.19284391322903,5,59,0.6236388567692724,0.7273766325398936,0.5511755459389566,1,0,15.403956862586561,0.4230189500158928,0.20794723015750372,0.46326468737856313,0.3213485566589974,0
Yellow_Card_Opp,3,22.22501964866739,1,78.33558810450265,2,63,0.42436313317599494,0.5473238501486656,0.6631755857964574,1,0,-0.4692647319946177,0.7640147289661849,0.7227674569310689,0.6368647027868016,0.636667675808412,1
Yellow_Card_Opp,3,62.709420416799304,0,53.5109691896495,0,53,0.5394513066066261,0.8642378595445033,0.42641276891612345,0,0,13.984619875896728,0.4343450647132671,0.7218946182428263,0.224473676245517,0.5306285086328634,1
Sub_In,3,50.74686346920508,0,42.39570392175613,4,61,0.9334425552928983,0.7599588567908828,0.29621821730559045,0,0,-10.876713833818805,0.3555178965128752,0.5059080066383626,0.07627183194094977,0.6574232636378606,0
Sub_In,-1,82.13795637523958,1,73.32296567676478,1,58,0.8907846063374305,0.8807165649639466,0.6800293500970545,0,1,7.269570984995568,0.6583219693512602,0.3754669136936117,0.6051960713819128,1.0,0
Missed_Chance,0,70.32852934981985,1,47.18817988870998,4,60,0.7449119877604587,0.8575891557284805,0.39961440879872656,1,1,-0.7083335735383547,0.6287619096970397,0.39174614513202854,0.23210427074825699,0.4400196475982827,0
Yellow_Card_Opp,-2,95.0,0,38.91431770406127,5,55,0.6797934783772761,0.5887761617875843,0.3721291386760105,0,1,-3.5977310317409112,0.6647363573899758,0.840371296971113,0.1627736523423285,0.8470976486837793,0
Red_Card_Opp,-3,51.611664074647315,0,76.47317172473944,3,56,0.7882856075980655,0.7528253871861397,0.6585872230575414,1,0,-3.8617850383243937,0.6709832978178548,0.25288247709996725,0.34034602839185374,0.6325476350601764,1
Sub_Out,3,85.05067186885799,1,70.97105997156068,2,49,0.6797488767059809,0.7015148332845834,0.7604836628498868,0,1,-2.319314903793,0.6001184075187023,0.6510593170194872,0.10229498300825288,0.9944042384287721,0
Goal_Conceded,2,15.605167991363695,0,70.62010252516646,2,64,0.7865829044314843,0.7868671260554949,0.7489767692064542,0,1,-11.506310696087285,0.5962643523411935,0.44547248238261244,0.20787434715037834,0.31758917002049286,0
Yellow_Card_Own,3,54.55614155144644,0,50.73708458301279,1,58,0.5844424597960948,0.7726130413505953,0.2824654555143072,1,1,-13.825902577772563,0.8544993391736775,0.41219824997465637,0.26969644384525715,0.4328034233305209,0
Goal_Scored,3,70.32565948384551,1,67.3663039289273,6,58,0.9030983307468851,0.39193918201993605,0.5018948920815798,1,0,3.3875090441420737,0.6203290349278442,0.6045901324248288,0.19407870544374856,0.7827408603922786,1
Goal_Scored,1,17.60971643700389,0,30.761201555873114,4,71,0.82115073607916,0.4402413190851278,0.2557221702369041,0,0,20.861175659077126,0.6703801214483153,0.9182892050238136,0.31518165052015745,0.786625822567891,1
Missed_Chance,-1,43.67717125905323,0,54.39337745337462,2,44,0.597985377056615,0.4594389463065404,0.77658557534384,0,1,-10.473091125031555,0.4601816351632467,0.6944735352298648,0.2692554705988873,0.7075317570918614,0
Sub_Out,-3,44.38515787998868,1,79.03075537085275,3,54,0.8983996688940648,0.7910991355302064,0.3291367315261037,1,1,4.6392751567837465,0.8226559204813146,0.8308885022042589,0.5422137217774196,0.98037202008344,0
Sub_In,1,75.81559861167062,0,37.4575058310777,4,52,0.6924055185119073,0.7864450223575135,0.3184577448594649,1,1,9.750857328099027,0.3146208555954979,0.6805470234103048,0.6428860738472969,0.8907205061039534,0
Yellow_Card_Own,1,60.452627196343684,0,67.66113975486051,5,63,0.504783318842477,0.5972012081636653,0.7333314038038878,1,1,-13.78624994950077,0.6343360573786647,0.7581726238981925,0.07064625172349677,0.5919257684472636,0
Goal_Conceded,2,79.62959697964749,0,49.42870443248403,1,64,0.44662747720211604,0.6484993555511527,0.780710333073179,1,0,-21.364209470040755,0.5303101771188652,0.5459261190346365,0.5763117804109337,0.9373334542569214,0
Goal_Conceded,0,24.398223124765682,1,22.38834099332524,0,59,0.8197634485823322,0.79615329178104,0.618579355577154,1,1,-5.044304112837584,0.6623425173362862,0.9407853081665472,0.6522398453913548,0.6769092473977675,0
Goal_Conceded,2,29.547540391935268,0,65.78116386894004,5,63,0.9190724825248063,0.48755616040664596,0.272603020219535,0,1,-11.292199323106512,0.5161032298628281,0.6015512163513288,0.48062920217807303,0.5476093631099203,0
Yellow_Card_Opp,0,32.95557400981869,1,30.11414866352677,1,55,0.8844651931567262,0.330107266149818,0.49151336632440434,1,1,0.9976058822615737,0.7306127470305882,0.6414197353814105,0.6974937733194818,0.8032565900837012,0
Sub_In,0,84.02581654836673,1,57.88841402796501,4,59,0.7933906181332911,0.5895578629675003,0.6899630564369623,0,0,11.429119565030962,0.3121988657840585,0.6199724026038798,0.2345300997654244,1.0,1
Sub_In,-3,51.97790881667276,0,25.139851642818375,4,59,0.48482503336286087,0.848230286309203,0.5434863102249472,1,0,-2.1427713262424146,0.5435336632614858,0.4529512161319348,0.5812169591094758,0.514487035200614,0
Red_Card_Own,3,64.1026288663779,1,76.81204384975788,5,52,0.45642644558599216,0.7742809565760438,0.2795569128370008,1,1,-12.001698976756224,0.7987581598454483,0.38499074847934855,0.47159175327382225,0.5085501586568509,0
Missed_Chance,-3,66.59034771293666,0,37.503433230821656,2,62,0.6070177738070353,0.5199703818650915,0.3031326497019367,0,0,-17.76811534616187,0.4501204306676615,0.259067971292444,0.2264001510382203,0.5769289582690783,0
Sub_In,-1,95.0,0,33.5878815006437,3,51,0.9129465342392613,0.33886281628970205,0.7184850055008831,0,0,-0.6108132655261563,0.3316505270281932,0.774539985602039,0.4932735384572416,0.6501340459621355,0
Yellow_Card_Opp,0,95.0,0,27.74818424398006,3,54,0.9770417621839985,0.682151703229506,0.5162174982124901,1,0,-3.761790803436657,0.5979144447391012,0.43142021053629664,0.3567352873402905,1.0,0
Yellow_Card_Opp,1,79.11544706029014,1,76.76013160034287,4,61,0.5448165129082427,0.8006944775223122,0.6235020642600275,1,1,-2.052674940354977,0.8859200763160742,0.5113583705564857,0.1322817235579858,0.7281140281376655,1
Yellow_Card_Own,3,81.90620131677368,0,62.71422454647831,4,65,0.857257402349032,0.6989691398727831,0.4238375157398389,1,0,-9.52893861811356,0.338495136921082,0.9359425301809703,0.1217157776866239,0.4356770116294043,1
Goal_Conceded,-2,47.197321695313214,0,64.49965332308531,2,53,0.7443215301443235,0.5550447988578118,0.519491349751305,0,1,1.3786039610489436,0.34203389564987596,0.653157879529499,0.4993791927360936,0.7529268835119542,0
Red_Card_Opp,-1,87.60703773621799,0,49.96427368281468,1,40,0.4190844202467657,0.3740121679074428,0.7862618842326152,0,0,1.6880160051534716,0.657069938968007,0.27766245112315063,0.4983513236217134,1.0,1
Sub_In,-3,63.43390616936467,1,48.48366711622901,3,65,0.7257498099597639,0.846464546482413,0.3978218221808829,1,0,-4.278143281398402,0.4500406277268775,0.8396895302590799,0.3715416326730034,0.8157848217199106,0
Goal_Scored,2,75.03053211154747,1,26.6012745794886,6,62,0.8835642417936131,0.4655749954520298,0.6048731165049648,0,1,22.525609460515764,0.5461387401823352,0.4049044792875644,0.35099096709442296,0.5625525164529617,1
Goal_Scored,-1,70.55435971759455,0,53.59046573503951,4,57,0.5656736700064159,0.4345722218957756,0.3035033343171379,1,1,6.563187337552241,0.7983042917996346,0.642164674116946,0.12602691198220328,0.9113302670369479,0
Goal_Scored,-1,40.48175066399685,0,34.81498970652743,2,65,0.9384169743822766,0.7895859993657925,0.2730439311562,0,0,3.9028085729206063,0.41930921050950987,0.6079851798911925,0.30050028610301344,0.680799343223631,0
Goal_Scored,3,47.165005344420194,0,78.62871996802434,5,53,0.5417562441247822,0.8887319632343142,0.670184066755418,1,0,21.900328088890006,0.7315799621888599,0.3904630738815046,0.6099782647217706,0.6070112865137889,1
Sub_Out,-1,29.339611557497413,0,67.79485640090884,0,65,0.4458838795864326,0.6960961552468563,0.7064649259922995,1,1,0.1275892540349982,0.6026913079605338,0.2926168278356649,0.5983091142666056,0.8672705226059672,0
Sub_In,-1,39.923190033572006,1,44.779523611573254,3,70,0.49596358566373844,0.6748862934147304,0.6009870172096494,1,0,0.701974199485453,0.8429746154485631,0.3690092851959745,0.4626432312656691,0.47049287445668636,1
Yellow_Card_Own,-2,82.42198535088033,1,29.080475521491984,5,61,0.902201721232551,0.49165852153263756,0.2949175025266851,0,1,-4.3832312948610745,0.8837772001761384,0.2778702396511725,0.6981496745788132,0.9021298104048634,0
Goal_Scored,2,51.28806385741247,1,67.11990146832704,6,67,0.6503835514237171,0.3122480704110776,0.3443527793855232,1,1,20.571889826060854,0.5909764713920376,0.42050241516168096,0.6252248426827343,0.6771805761954492,1
Yellow_Card_Own,2,14.932350664284561,1,27.32322602487896,2,65,0.8781673381729946,0.4150787194936258,0.746705424857067,1,1,-13.747599976870035,0.6507882354692802,0.9978380085899716,0.1016612964976714,0.9300407103711954,0
Yellow_Card_Own,2,43.64076941343786,1,31.36002520982423,4,48,0.7187398365937571,0.6506582619339432,0.37322242927985383,0,0,3.8350271406330982,0.747505524442532,0.521673812193106,0.279395482165592,0.4411287717390314,1
Goal_Conceded,0,49.619639097715265,1,32.69123106465365,5,59,0.6883354748766588,0.3907898770896273,0.6913163097182706,0,0,-22.436476993696825,0.491204485123203,0.8911107130680083,0.09235623933149205,0.955244153201698,0
Yellow_Card_Own,1,81.777876766965,1,53.413438296385664,1,72,0.8841478908954792,0.8303014841587963,0.371562373346241,1,1,-10.91114594160149,0.43604421031394813,0.6393421537032491,0.32626273150044216,1.0,0
Yellow_Card_Own,2,95.0,0,67.22339923942198,4,46,0.6540925670274256,0.4128868127117311,0.7636775415940609,1,0,-11.103203199587666,0.8788111034658033,0.7332664634669863,0.5434679773213824,0.73282996876167,1
Yellow_Card_Opp,-1,95.0,0,38.85889272348153,4,68,0.881219638639821,0.613262671807141,0.748671747702202,1,1,3.490322902392836,0.5595692347317469,0.32507837580044496,0.10905209695013163,0.8954472636381052,0
Yellow_Card_Opp,-1,95.0,0,25.080188856517367,7,54,0.46039729897806736,0.607207947461277,0.2259579041772728,1,0,-1.5018560244198271,0.3009544959094642,0.4198446939375804,0.6162954226939323,1.0,0
Goal_Scored,2,69.36795014684245,0,47.87230781146515,3,55,0.781786489323554,0.6623673780777903,0.6622483921204452,0,0,21.08824448159399,0.8026309791150501,0.6083547384231405,0.39834028607835437,0.6107437398180589,1
Yellow_Card_Own,3,47.51579044948271,0,64.88661446959614,4,61,0.8215522339311909,0.4964604418308234,0.3016770561406443,1,0,-2.4452784026320975,0.6597984967746515,0.9049147473814725,0.5242611183580715,0.648980066713303,1
Yellow_Card_Opp,2,6.150106349192753,0,33.2998305852433,3,55,0.9394584376850456,0.8241205206391893,0.3291629755438289,0,0,3.3780335052860173,0.40113513763218245,0.23431042870795216,0.03160906847532023,0.8470486760097187,0
Yellow_Card_Opp,-1,74.1339880624653,1,33.19547288236245,3,61,0.534594351229717,0.5665809215850418,0.4759071273988855,1,1,-4.769290080790045,0.3180838159062474,0.6055359676525767,0.06568670734561022,0.49938970072889427,1
Sub_Out,0,69.32343305149348,0,76.83362164080265,1,68,0.762531928055711,0.7200921472419445,0.5457908898496702,1,0,11.210869221464648,0.4748894586250387,0.24080977000674395,0.4346028304783622,0.5040467189696543,0
Sub_In,-3,65.97145724541187,1,77.24922362715068,0,67,0.6599539382135338,0.6815465165800219,0.39547983138229525,1,1,0.7868678730965983,0.8567322572841989,0.565458141159426,0.5867343390501513,0.8427083813348539,0
Goal_Conceded,-3,95.0,0,79.42794392369458,10,54,0.6296629933264174,0.37029364987182195,0.5452300193325256,0,0,-15.763002271003586,0.8600947020213674,0.7030945274661096,0.6117055591676521,0.3900058524330755,0
Goal_Scored,2,19.501697851231686,1,68.4595760944868,5,70,0.4640281331271745,0.6735836116215669,0.302395022804682,0,1,8.4463790486275,0.4866020917812709,0.795778553142646,0.4818585276869571,0.8760751642051163,1
Sub_In,-2,13.42998055267391,1,31.291050150076735,1,53,0.48053999835696537,0.6304216067886577,0.21340259262862227,0,0,-1.7751350121099252,0.80155859569243,0.31082560420850136,0.14065710410314042,0.7376225058168937,0
Goal_Scored,2,64.66986983324165,0,32.71889124795568,3,59,0.9021930768685877,0.8391624379535436,0.5427346330170579,1,1,19.716615028674795,0.5651071939542575,0.3332602267690785,0.1365152002624877,0.6773586364822897,1
Yellow_Card_Opp,3,89.51477744742925,0,40.41351449134352,1,61,0.8498520593953371,0.8285259818909421,0.5104491559773914,0,0,12.625020531530557,0.6926068494819567,0.5760519373534325,0.6169539231500076,0.46037656752591705,0
Crucial_Save,2,54.155246491793704,0,39.08795188000945,1,48,0.6294046781746603,0.3905728724469878,0.613792378445555,1,1,2.4262288506876892,0.500666325522654,0.9984291663832592,0.07926476986209278,0.8504577185410862,0
Yellow_Card_Opp,-3,8.693594611352436,0,77.39166494468054,1,62,0.8970919488337785,0.3490110873519646,0.5898932371806949,1,0,-1.8046744769927896,0.609583557762591,0.48483746852541076,0.48024960487593343,0.8634671626561243,1
Yellow_Card_Own,-1,93.2705424240796,0,67.34443897290161,2,58,0.4484597108941471,0.4767553315265213,0.7384918281403734,1,0,-11.332094718645685,0.4762676679301959,0.5420219418903283,0.3734547873257218,0.9380593075135624,0
Sub_In,2,62.09197172851399,1,63.440527529693234,0,50,0.7748643502199012,0.8919677140105853,0.47568117209692756,1,0,2.5589114966471813,0.33666861741387766,0.5459573942516412,0.29499406729595984,0.5724182824000461,0
Yellow_Card_Own,-1,29.20627653842136,0,31.15779344348791,3,68,0.920905631628573,0.31294426584379004,0.20502168481576521,1,1,4.820429359085484,0.3836269117149233,0.2645606570856764,0.3082341963146989,0.47231328626675784,0
Yellow_Card_Opp,-1,61.33305831264196,1,74.57153356173978,2,51,0.9033185386187497,0.7037353437437261,0.5783916089581125,1,1,-8.861751841574666,0.47440469668394236,0.8193377162319964,0.6616451539146334,0.8279638119624224,0
Crucial_Save,-2,51.02845543401364,1,69.67222277037044,9,55,0.6236696559651159,0.6651082403045864,0.6050794577619312,1,0,2.9033935005579536,0.8857522703856779,0.402481219540886,0.6030102399278973,0.7476163461886942,1
Yellow_Card_Own,-1,38.51992434928392,1,29.81851047967542,2,57,0.8471403118341935,0.6879469682746902,0.5128969936375819,1,1,-9.497249159284772,0.8794032901499951,0.762933645506336,0.6054887047172222,0.4446417205568004,0
Missed_Chance,-3,50.976948124410555,0,72.27021991765835,5,58,0.6564808873119266,0.4309715338624449,0.6135829221447295,0,0,-1.04380598955151,0.7965980054907187,0.5800719030684727,0.2846328157005355,0.8561276557794304,0
Sub_Out,0,21.48504745008115,0,36.334852182228275,3,58,0.9040828986339696,0.43603040747990995,0.39415028794169166,1,0,-7.527778580157368,0.4395036306576522,0.6894237937755072,0.07488684611611512,0.9175437193509217,0
Goal_Conceded,0,87.7181212780931,0,24.852184749926362,2,64,0.7184571700930138,0.5583852493042948,0.2892849819146475,0,0,-14.28461335352075,0.5649612843250935,0.243177309195997,0.6984876031823485,0.6414730839237721,0
Goal_Scored,1,27.4325407806098,0,59.409338390852604,3,63,0.8589142294630248,0.3575146842401738,0.5987321983738441,1,1,5.445751884347092,0.5638697030944226,0.911972547533253,0.10174016107883704,0.8406944466168289,1
Goal_Scored,3,40.18498675479381,0,59.228279563059836,3,61,0.44714294937500304,0.34476792541136414,0.3471118575293173,1,1,17.798160632559963,0.5321839468909103,0.3950854155357707,0.3609076312300605,0.8969613533993568,1
Goal_Scored,2,33.375732573800505,0,25.695920573937087,3,65,0.7540155829653177,0.3530156720916583,0.47378954557052294,1,0,8.829310538232452,0.32692818305384735,0.7360763100006695,0.18523343201887443,0.9940555296321829,1
